index,name,isin,url
513,BlackRock GF Asian Dragon D2 GBP,LU0827875187,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/F2DO/O/?specialunittype=ORDN&priipproductcode=
518,BlackRock GF European Value D2 GBP,LU0827879338,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/F33B/O/?specialunittype=ORDN&priipproductcode=
523,BlackRock GF US Basic Value D2 GBP,LU0827886200,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/F33X/O/?specialunittype=ORDN&priipproductcode=
528,BlackRock Global Equity D,GB00B8BTNJ16,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GFZK/U/?specialunittype=ORDN&priipproductcode=
533,BlackRock Global Unconstrained Equity (UK) D Dis GBP,GB00BRTCQ630,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/ASDD2/U/?specialunittype=ORDN&priipproductcode=
538,BlackRock Market Advantage D Acc,GB00BS7K6668,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/M2CV/U/?specialunittype=ORDN&priipproductcode=
543,BlackRock MyMap 6 D Acc,GB00BFBFZ140,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/QCQM/U/?specialunittype=ORDN&priipproductcode=
548,BlackRock SF Managed Index Portfolios - Defensive D2 Hedged GBP,LU1191062733,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/FTIZ/DC/?specialunittype=CHDG&priipproductcode=
553,BlackRock Sterling Strategic Bond D Inc,GB00BZ6DDM04,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/N78S/U/?specialunittype=ORDN&priipproductcode=
558,BlackRock UK Income D Inc,GB00B67DWR44,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/I8V1/U/?specialunittype=ORDN&priipproductcode=
563,BlackRock US Dynamic D Acc,GB00B87XJQ69,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GTZX/U/?specialunittype=ORDN&priipproductcode=
568,BLENHEIM Diversified Alternatives R Acc,GB00BNDQ9F38,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/WMH6/U/?specialunittype=ORDN&priipproductcode=
573,BLENHEIM Diversified Property R Inc,GB00BNDQ9864,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/UU6G/U/?specialunittype=ORDN&priipproductcode=
578,BLENHEIM UK Equity R Acc,GB00BNDQ9534,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/DZ2O/U/?specialunittype=ORDN&priipproductcode=
583,BNY Mellon Asian Opportunities Inst W Acc GBP,GB00B8GJF672,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GQ4M/U/?specialunittype=ORDN&priipproductcode=
588,BNY Mellon Emerging Income Inst W Acc,GB00B8GGF462,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GVED/U/?specialunittype=ORDN&priipproductcode=
593,BNY Mellon European Opportunities (Responsible) Inst W Acc GBP,GB00B4Q5KM81,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GP1E/U/?specialunittype=ORDN&priipproductcode=
598,BNY Mellon FutureLegacy 4 Institutional W Dis GBP,GB00BQH88K40,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/BZUS/U/?specialunittype=ORDN&priipproductcode=
603,BNY Mellon FutureLegacy 7 Institutional W Acc GBP,GB00BQH89903,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/CNWM/U/?specialunittype=ORDN&priipproductcode=
608,BNY Mellon Global Dynamic Bond (Responsible) Inst W Acc,GB00BJBKC380,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/QWZM/U/?specialunittype=ORDN&priipproductcode=
613,BNY Mellon Global Emerging Markets Opportunities Inst W Inc,GB00BVYPP917,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/MP9B/U/?specialunittype=ORDN&priipproductcode=
